scope,method,method_display,metric,metric_direction,score,score_std,error,error_std,best_model_error,selected_member_corr,budget
single,realmlp,RealMLP,rmse,lower,30864.40042017264,286.0294330664368,30864.40042017264,286.0294330664368,,,200
single,agentic-realmlp,RealMLP (agentic),rmse,lower,30734.13166608564,302.4183609593377,30734.13166608564,302.4183609593377,,,200
single,mlp,MLP,rmse,lower,30996.873974200866,384.8644274403442,30996.873974200866,384.8644274403442,,,200
single,agentic-mlp,MLP (agentic),rmse,lower,30566.930533936003,429.13541009516825,30566.930533936003,429.13541009516825,,,200
single,lightgbm,LightGBM,rmse,lower,31361.636810518008,31.411757273797782,31361.636810518008,31.411757273797782,,,200
single,agentic-lightgbm,LightGBM (agentic),rmse,lower,31338.631306849315,57.49504353181487,31338.631306849315,57.49504353181487,,,200
single,tabm,TabM,rmse,lower,30441.046755660984,109.66807342329146,30441.046755660984,109.66807342329146,,,200
single,agentic-tabm,TabM (agentic),rmse,lower,29945.08568943647,101.25011427441453,29945.08568943647,101.25011427441453,,,200
single,tabicl,TabICL,rmse,lower,27962.42791921469,64.22301811826765,27962.42791921469,64.22301811826765,,,grid
single,agentic-tabicl,TabICL (agentic),rmse,lower,28234.584183231746,3.637978807091713e-12,28234.584183231746,3.637978807091713e-12,,,grid
ensemble,agentic-lightgbm,LightGBM (agentic),rmse,lower,31270.245832148506,,31270.245832148506,,31634.75762415742,0.9376670628400032,100
ensemble,agentic-mlp,MLP (agentic),rmse,lower,30085.824055032186,,30085.824055032186,,31091.411923249085,0.9198844832532466,100
ensemble,agentic-realmlp,RealMLP (agentic),rmse,lower,29877.465418619835,,29877.465418619835,,30370.856702778532,0.9645609732999857,100
ensemble,agentic-tabm,TabM (agentic),rmse,lower,29927.21477322038,,29927.21477322038,,30683.108407382988,0.794678047730069,100
ensemble,lightgbm,LightGBM,rmse,lower,31223.573797794317,,31223.573797794317,,31500.045740549936,0.9484975410283398,100
ensemble,mlp,MLP,rmse,lower,30591.027627196276,,30591.027627196276,,32205.938941881384,0.9585635966871129,100
ensemble,realmlp,RealMLP,rmse,lower,30202.068309804803,,30202.068309804803,,30656.49644384763,0.9676906182738574,100
ensemble,tabm,TabM,rmse,lower,30332.47095245664,,30332.47095245664,,30415.65717297609,0.9779682881112087,100
