scope,method,method_display,metric,metric_direction,score,score_std,error,error_std,best_model_error,selected_member_corr,budget
single,realmlp,RealMLP,rmse,lower,526.7906614784295,1.9908697727568623,526.7906614784295,1.9908697727568623,,,200
single,agentic-realmlp,RealMLP (agentic),rmse,lower,518.8476829041317,1.9975681081886847,518.8476829041317,1.9975681081886847,,,200
single,mlp,MLP,rmse,lower,525.7104401100161,2.7991503472634984,525.7104401100161,2.7991503472634984,,,200
single,agentic-mlp,MLP (agentic),rmse,lower,520.4657636716372,3.20664867103429,520.4657636716372,3.20664867103429,,,200
single,lightgbm,LightGBM,rmse,lower,539.3347762068437,1.126021275963371,539.3347762068437,1.126021275963371,,,200
single,agentic-lightgbm,LightGBM (agentic),rmse,lower,534.2041838380762,2.0626568372321783,534.2041838380762,2.0626568372321783,,,200
single,tabm,TabM,rmse,lower,520.8429009254638,1.453319951278363,520.8429009254638,1.453319951278363,,,200
single,agentic-tabm,TabM (agentic),rmse,lower,518.3467042365417,1.2078039777091785,518.3467042365417,1.2078039777091785,,,200
single,tabicl,TabICL,rmse,lower,500.34182227883866,1.2472651512925987,500.34182227883866,1.2472651512925987,,,grid
single,agentic-tabicl,TabICL (agentic),rmse,lower,499.8260565105131,0.7076250061280165,499.8260565105131,0.7076250061280165,,,grid
ensemble,agentic-lightgbm,LightGBM (agentic),rmse,lower,528.8579738303108,,528.8579738303108,,548.4779090447088,0.9959849042066858,100
ensemble,agentic-mlp,MLP (agentic),rmse,lower,510.6979886013898,,510.6979886013898,,519.8109037504792,0.9974599000047862,100
ensemble,agentic-realmlp,RealMLP (agentic),rmse,lower,515.8643514512258,,515.8643514512258,,528.8869348267074,0.9991241559963822,100
ensemble,agentic-tabm,TabM (agentic),rmse,lower,515.4093622779686,,515.4093622779686,,519.250611593346,0.9977400625948948,100
ensemble,lightgbm,LightGBM,rmse,lower,546.968505864493,,546.968505864493,,549.2150467700776,0.9972995136098253,100
ensemble,mlp,MLP,rmse,lower,516.1830739582749,,516.1830739582749,,527.4800518237115,0.9988295265883872,100
ensemble,realmlp,RealMLP,rmse,lower,515.355406780169,,515.355406780169,,522.384601190494,0.9992478062889263,100
ensemble,tabm,TabM,rmse,lower,517.513636812936,,517.513636812936,,520.8777054242565,0.999460189896654,100
