scope,method,method_display,metric,metric_direction,score,score_std,error,error_std,best_model_error,selected_member_corr,budget
single,realmlp,RealMLP,roc_auc,higher,0.7437277163105657,0.003994050048083319,0.25627228368943433,0.003994050048083319,,,200
single,agentic-realmlp,RealMLP (agentic),roc_auc,higher,0.7416056293518994,0.00271090403901878,0.25839437064810056,0.00271090403901878,,,200
single,mlp,MLP,roc_auc,higher,0.7311169934048877,0.004325722496778268,0.26888300659511233,0.004325722496778268,,,200
single,agentic-mlp,MLP (agentic),roc_auc,higher,0.738769052970169,0.002722335144025981,0.26123094702983096,0.002722335144025981,,,200
single,lightgbm,LightGBM,roc_auc,higher,0.7532732547708064,0.002324497802018778,0.24672674522919358,0.002324497802018778,,,200
single,agentic-lightgbm,LightGBM (agentic),roc_auc,higher,0.7433405004524468,0.006332567367844783,0.2566594995475532,0.006332567367844783,,,200
single,tabm,TabM,roc_auc,higher,0.7327631271999794,0.0018012469072984417,0.2672368728000206,0.0018012469072984417,,,200
single,agentic-tabm,TabM (agentic),roc_auc,higher,0.7332182019518314,0.0038680863071737953,0.2667817980481686,0.0038680863071737953,,,200
single,tabicl,TabICL,roc_auc,higher,0.7448839942234773,0.011069883853565778,0.2551160057765227,0.011069883853565778,,,grid
single,agentic-tabicl,TabICL (agentic),roc_auc,higher,0.7726999436428886,0.007397035853230518,0.22730005635711137,0.007397035853230518,,,grid
ensemble,agentic-lightgbm,LightGBM (agentic),roc_auc,higher,0.761467552806808,,0.238532447193192,,0.25804232526132087,0.6420453222719631,100
ensemble,agentic-mlp,MLP (agentic),roc_auc,higher,0.7421632954601866,,0.25783670453981344,,0.2689149163354835,0.91294669629205,100
ensemble,agentic-realmlp,RealMLP (agentic),roc_auc,higher,0.7653122952917965,,0.23468770470820355,,0.2517466811112181,0.9432435710777257,100
ensemble,agentic-tabm,TabM (agentic),roc_auc,higher,0.7516043283040208,,0.2483956716959792,,0.2616130690097208,0.9792192636317497,100
ensemble,lightgbm,LightGBM,roc_auc,higher,0.7587042049802555,,0.24129579501974452,,0.24353523584818415,0.9314490569399254,100
ensemble,mlp,MLP,roc_auc,higher,0.7390093899318362,,0.2609906100681638,,0.2707134284688094,0.9771553810017675,100
ensemble,realmlp,RealMLP,roc_auc,higher,0.7645000326073097,,0.2354999673926903,,0.2538646962118093,0.95778112139297,100
ensemble,tabm,TabM,roc_auc,higher,0.7431081774265922,,0.2568918225734078,,0.2636585693469875,0.9860259669074198,100
